date,iyr_close,eem_close,agg_close,emb_close,bsv_close,iau_close,ifeu_close,ijh_close,slv_close,ijr_close,ivv_close,ivv_close_shft
2013-06-03,68.86,41.81,108.97,114.65,80.54,13.71,32.5,118.08,21.98,45.76,165.17,164.42
2013-05-31,68.69,41.2,109.11,115.03,80.58,13.46,32.22,118.33,21.44,45.34,164.3,165.17
2013-05-30,69.54,41.96,109.32,115.75,80.62,13.73,32.92,119.52,21.98,45.79,166.7,164.3
2013-05-29,70.21,41.96,109.35,115.88,80.63,13.54,32.96,118.61,21.71,45.53,166.04,166.7
2013-05-28,71.64,42.5,109.2,116.99,80.63,13.42,33.06,119.64,21.53,46.06,167.17,166.04
2013-05-24,72.36,42.27,109.88,117.8,80.8,13.45,33.26,118.74,21.61,45.43,166.15,167.17
2013-05-23,72.64,42.64,109.88,118.35,80.8,13.53,33.3,119.24,21.88,45.43,166.3,166.15
2013-05-22,73.67,42.96,109.92,119.08,80.84,13.26,33.32,119.32,21.51,45.51,166.79,166.3
2013-05-21,75.54,43.44,110.29,119.13,80.91,13.35,34.31,121.39,21.62,46.21,168.05,166.79
2013-05-20,75.19,43.53,110.2,119.26,80.87,13.57,34.3,121.16,22.28,46.14,167.84,168.05
2013-05-17,75.23,43.42,110.31,119.58,80.92,13.17,33.88,121.04,21.4,46.03,167.8,167.84
2013-05-16,74.76,43.23,110.58,119.72,80.95,13.48,33.73,119.94,21.95,45.48,166.17,167.8
2013-05-15,75.0,43.39,110.28,119.3,80.88,13.54,33.89,120.47,21.76,45.67,166.97,166.17
2013-05-14,74.34,43.37,110.12,119.65,80.87,13.85,33.49,120.0,22.57,45.5,166.13,166.97
2013-05-13,73.95,43.17,110.38,119.71,80.88,13.91,33.23,118.65,22.83,44.94,164.37,166.13
2013-05-10,73.84,43.57,110.48,120.5,80.87,14.04,32.89,118.82,22.98,45.03,164.23,164.37
2013-05-09,73.82,43.91,110.7,121.4,80.99,14.15,33.01,118.08,22.89,44.63,163.72,164.23
2013-05-08,74.2,44.23,110.85,121.04,80.96,14.31,33.26,118.49,23.12,44.76,164.16,163.72
2013-05-07,74.02,43.89,110.75,120.96,80.96,14.1,33.12,117.95,23.1,44.58,163.39,164.16
2013-05-06,73.59,43.58,110.81,121.27,81.0,14.28,32.65,116.9,23.18,44.16,162.56,163.39
2013-05-03,73.3,43.52,110.99,121.38,80.97,14.28,32.65,116.31,23.29,43.93,162.13,162.56
2013-05-02,73.24,43.16,111.4,121.68,81.09,14.26,32.42,114.83,23.02,43.17,160.54,162.13
2013-05-01,72.96,42.82,111.39,121.18,81.07,14.18,32.3,113.7,22.86,42.49,159.1,160.54
2013-04-30,73.46,43.29,111.54,121.4,81.09,14.35,32.5,115.76,23.46,43.46,160.45,159.1
2013-04-29,72.75,42.68,111.56,120.93,81.1,14.29,32.21,114.79,23.54,43.18,160.1,160.45
2013-04-26,72.19,42.24,111.49,120.51,81.11,14.16,31.82,113.94,23.1,42.94,159.0,160.1
2013-04-25,72.52,42.67,111.26,120.58,81.06,14.23,31.85,114.4,23.49,43.17,159.34,159.0
2013-04-24,72.61,42.3,111.31,120.7,81.05,13.91,31.54,113.88,22.42,42.9,158.59,159.34
2013-04-23,72.38,42.04,111.33,120.59,81.05,13.76,31.37,113.46,22.18,42.63,158.6,158.59
2013-04-22,71.96,41.84,111.38,120.36,81.04,13.85,30.89,112.24,22.62,41.97,157.0,158.6
2013-04-19,71.86,41.64,111.24,120.18,80.99,13.61,31.05,111.82,22.4,41.91,156.17,157.0
2013-04-18,71.04,41.05,111.23,119.87,81.02,13.49,30.85,110.29,22.4,41.43,154.92,156.17
2013-04-17,71.04,41.04,111.25,120.1,81.03,13.34,30.56,110.84,22.44,41.69,155.82,154.92
2013-04-16,71.91,41.7,111.25,120.4,81.04,13.35,31.54,112.75,22.67,42.4,158.2,155.82
2013-04-15,70.79,40.86,111.25,120.56,81.03,13.19,31.01,111.0,22.09,41.73,155.93,158.2
2013-04-12,72.6,41.88,111.2,121.08,81.03,14.47,31.63,114.67,25.28,43.2,159.58,155.93
2013-04-11,72.18,42.53,110.84,120.67,80.99,15.18,31.19,115.09,26.7,43.39,160.0,159.58
2013-04-10,71.83,42.5,110.82,120.4,80.97,15.14,30.83,114.66,26.68,43.37,159.48,160.0
2013-04-09,71.41,42.09,111.05,120.34,81.01,15.4,30.37,113.08,27.03,42.64,157.51,159.48
2013-04-08,71.38,41.68,111.01,120.48,81.0,15.28,30.31,113.11,26.32,42.82,156.93,157.51
2013-04-05,70.72,41.61,111.2,119.98,81.01,15.35,30.22,112.23,26.39,42.47,155.97,156.93
2013-04-04,70.53,41.71,110.88,118.45,81.0,15.1,30.04,112.33,25.99,42.54,156.64,155.97
2013-04-02,69.88,42.33,110.45,117.44,80.89,15.32,30.24,113.45,26.35,42.83,157.58,156.64
2013-04-01,69.7,42.31,110.57,117.29,80.85,15.55,29.72,113.94,27.09,43.07,156.84,157.58
2013-03-28,69.48,42.77,110.73,117.63,80.99,15.52,30.09,115.07,27.43,43.53,157.36,156.84
2013-03-27,69.16,42.68,110.73,117.58,80.99,15.6,29.39,114.33,27.73,43.53,156.9,157.36
2013-03-26,69.05,42.52,110.5,117.66,80.96,15.55,29.9,114.14,27.75,43.52,157.01,156.9
2013-03-25,68.54,41.92,110.37,117.53,80.99,15.6,29.68,113.43,27.84,43.38,155.82,157.01
2013-03-22,69.17,41.96,110.41,117.55,80.95,15.62,30.35,114.06,27.75,43.45,157.08,155.82
2013-03-21,68.75,41.8,110.37,117.63,80.98,15.69,30.24,113.66,28.18,43.33,155.86,157.08
2013-03-20,68.98,42.23,110.35,117.77,80.99,15.62,30.47,114.59,27.81,43.71,157.16,155.86
2013-03-19,68.58,41.99,110.47,117.67,81.0,15.68,30.34,113.55,27.93,43.33,156.16,157.16
2013-03-18,69.07,42.29,110.31,117.76,80.98,15.6,30.17,113.73,27.95,43.47,156.42,156.16
2013-03-15,69.26,42.77,110.21,118.04,80.94,15.48,30.43,114.22,27.8,43.73,157.37,156.42
2013-03-14,69.23,43.16,110.11,117.94,80.91,15.45,30.19,114.4,27.8,43.72,157.55,157.37
2013-03-13,68.86,42.98,109.99,118.11,80.9,15.44,29.89,113.53,27.94,43.26,156.67,157.55
2013-03-12,68.84,43.39,110.08,118.37,80.91,15.48,30.13,113.15,28.2,43.02,156.45,156.67
2013-03-11,69.09,43.89,109.88,118.12,80.87,15.37,30.41,113.26,28.02,43.2,156.82,156.45
2013-03-08,68.82,44.13,109.82,118.3,80.89,15.34,30.48,113.11,28.01,43.22,156.28,156.82
2013-03-07,68.78,43.75,110.14,118.73,80.9,15.34,30.85,112.15,27.91,42.85,155.62,156.28
2013-03-06,69.03,43.63,110.37,119.15,80.95,15.4,30.5,111.78,28.1,42.65,155.35,155.62
2013-03-05,69.29,43.42,110.49,119.21,81.0,15.32,30.81,111.66,27.75,42.51,155.03,155.35
2013-03-04,68.76,42.91,110.58,118.68,80.99,15.31,30.62,110.14,27.6,42.06,153.64,155.03
2013-02-28,68.12,43.21,110.83,119.17,81.06,15.37,30.48,110.03,27.54,41.91,152.5,153.64
2013-02-27,68.11,43.41,110.73,119.28,81.01,15.53,30.06,110.32,28.01,41.81,152.63,152.5
2013-02-26,67.59,42.94,110.7,119.21,81.0,15.7,30.03,108.77,28.41,41.35,150.79,152.63
2013-02-25,67.0,42.7,110.73,118.6,80.98,15.5,29.8,108.11,28.07,41.18,149.77,150.79
2013-02-22,68.15,43.28,110.31,118.46,80.95,15.36,30.53,110.34,27.83,42.1,152.63,149.77
2013-02-21,67.57,43.09,110.25,118.6,80.92,15.33,30.7,109.23,27.73,41.68,151.18,152.63
2013-02-20,68.1,43.69,110.19,118.79,80.88,15.21,30.87,110.34,27.59,42.06,152.06,151.18
2013-02-19,68.68,44.08,110.12,119.3,80.83,15.6,31.35,112.17,28.45,42.86,154.0,152.06
2013-02-15,68.21,43.99,110.25,119.16,80.87,15.65,31.0,111.47,28.83,42.4,152.95,154.0
2013-02-14,68.13,44.15,110.24,119.33,80.85,15.9,30.84,111.64,29.46,42.46,153.12,152.95
2013-02-13,68.4,44.17,110.04,119.32,80.87,15.98,31.2,111.42,29.77,42.33,152.94,153.12
2013-02-12,68.43,43.95,110.15,119.9,80.91,16.06,30.92,111.06,30.09,42.19,152.84,152.94
2013-02-11,68.03,43.83,110.17,120.02,80.91,16.05,30.44,110.58,30.0,42.0,152.5,152.84
2013-02-08,67.96,43.85,110.28,119.85,80.91,16.22,30.62,110.74,30.43,42.05,152.55,152.5
2013-02-07,67.29,43.53,110.25,119.27,80.93,16.26,30.51,110.11,30.46,41.79,151.78,152.55
2013-02-06,67.61,43.92,110.21,118.92,80.88,16.32,30.54,110.21,30.81,41.87,151.96,151.78
2013-02-05,67.49,43.97,110.02,118.9,80.91,16.28,30.97,109.6,30.76,41.67,151.76,151.96
2013-02-04,67.58,43.92,110.25,118.67,80.91,16.27,30.64,109.0,30.69,41.3,150.37,151.76
2013-02-01,67.72,44.51,109.94,119.06,80.85,16.22,31.28,110.01,30.78,41.79,152.03,150.37
2013-01-31,67.27,44.22,110.39,119.29,80.97,16.2,31.0,109.1,30.44,41.32,150.46,152.03
2013-01-30,67.66,44.13,110.29,119.86,80.9,16.29,31.19,108.7,30.92,41.2,150.86,150.46
2013-01-29,68.29,44.34,110.34,120.9,80.89,16.17,31.0,109.41,30.32,41.7,151.42,150.86
2013-01-28,68.16,43.85,110.41,121.17,80.86,16.09,30.96,109.4,29.85,41.68,150.92,151.42
2013-01-25,68.09,44.16,110.57,121.56,80.9,16.14,31.13,109.53,30.21,41.71,150.92,150.92
2013-01-24,67.81,44.31,110.84,122.08,81.02,16.22,30.9,108.54,30.65,41.47,150.18,150.92
2013-01-23,67.73,44.47,110.99,122.05,81.03,16.39,30.81,107.97,31.19,41.21,150.14,150.18
2013-01-22,67.72,44.71,110.87,121.96,81.01,16.45,30.7,107.97,31.12,41.32,149.86,150.14
2013-01-18,67.38,44.78,110.93,122.2,80.96,16.39,31.0,107.04,30.81,41.02,149.13,149.86
2013-01-17,66.98,44.68,110.8,121.8,80.96,16.41,30.7,106.88,30.67,40.87,148.74,149.13
2013-01-16,66.83,44.43,111.04,121.99,81.03,16.34,30.88,106.01,30.45,40.41,147.74,148.74
2013-01-15,66.9,44.47,110.98,122.1,81.03,16.32,31.09,106.19,30.36,40.49,147.8,147.74
2013-01-14,66.59,44.66,110.95,121.62,81.01,16.22,30.92,105.75,30.04,40.32,147.74,147.8
2013-01-11,66.49,44.47,110.85,121.44,81.02,16.17,31.05,105.5,29.48,40.35,147.87,147.74
2013-01-10,66.5,44.83,110.74,122.05,80.98,16.27,31.13,105.57,29.78,40.38,147.8,147.87
2013-01-09,66.34,44.44,110.75,122.08,81.0,16.13,30.77,105.44,29.35,40.33,146.69,147.8
2013-01-08,66.09,44.25,110.83,122.19,80.98,16.12,31.01,104.81,29.38,40.12,146.3,146.69
2013-01-07,66.22,44.65,110.73,122.74,80.94,16.02,31.14,105.11,29.18,40.21,146.7,146.3
2013-01-04,66.12,44.99,110.79,122.67,80.96,16.11,31.12,105.38,29.24,40.4,147.16,146.7
2013-01-03,65.72,44.9,110.67,123.05,80.95,16.19,30.8,104.65,29.18,40.14,146.44,147.16
2013-01-02,65.72,45.23,110.95,123.16,80.98,16.4,31.32,104.61,29.92,40.16,146.63,146.44
2012-12-31,64.67,44.35,111.08,122.79,80.99,16.28,30.75,101.7,29.37,39.05,143.14,146.63
2012-12-28,64.08,43.7,111.28,122.75,81.01,16.13,30.9,100.15,29.1,38.32,140.64,143.14
2012-12-27,64.47,43.54,111.11,122.64,80.98,16.2,30.96,100.86,29.24,38.58,142.25,140.64
2012-12-26,64.39,43.31,111.05,122.57,80.91,16.15,30.72,101.0,29.01,38.54,142.39,142.25
2012-12-24,64.71,43.18,111.13,122.91,80.87,16.13,30.89,101.75,28.94,38.87,143.05,142.39
2012-12-21,64.62,43.27,111.12,122.86,81.19,16.09,30.9,102.03,29.0,39.03,143.51,143.05
2012-12-20,64.82,43.77,111.02,122.71,81.16,16.05,31.26,102.81,29.0,39.15,144.83,143.51
2012-12-19,64.09,43.51,111.01,122.43,81.17,16.23,31.05,102.09,30.11,38.92,144.03,144.83
2012-12-18,64.97,43.53,110.82,122.17,81.14,16.28,30.8,102.8,30.65,39.23,146.05,144.03
2012-12-17,64.31,43.5,111.08,122.26,81.22,16.52,30.55,101.45,31.2,38.61,144.34,146.05
2012-12-14,63.91,43.38,111.35,122.4,81.29,16.48,30.49,100.52,31.17,38.15,142.76,144.34
2012-12-13,63.99,43.19,111.15,122.49,81.26,16.5,30.69,100.75,31.53,38.22,143.26,142.76
2012-12-12,64.42,43.38,111.33,122.54,81.3,16.65,30.6,101.37,32.37,38.42,144.16,143.26
2012-12-11,64.46,43.25,111.64,122.64,81.33,16.64,30.36,101.48,31.91,38.62,143.96,144.16
2012-12-10,64.38,43.03,111.68,122.7,81.3,16.65,30.05,101.04,32.14,38.28,143.13,143.96
2012-12-07,64.38,42.79,111.66,122.5,81.3,16.59,30.07,100.42,32.03,38.13,143.0,143.13
2012-12-06,64.12,42.66,111.76,122.74,81.36,16.52,29.96,100.34,31.93,38.13,142.5,143.0
2012-12-05,63.56,42.34,111.77,122.55,81.31,16.49,30.27,100.13,31.82,38.06,142.06,142.5
2012-12-04,63.73,41.89,111.67,122.43,81.35,16.52,30.24,99.94,31.9,38.18,141.8,142.06
2012-12-03,63.81,41.77,111.6,122.35,81.33,16.69,30.47,99.95,32.52,38.12,142.04,141.8
2012-11-30,63.63,41.79,112.25,122.7,81.43,16.68,30.29,100.12,32.36,38.15,142.71,142.04
2012-11-29,63.38,41.82,112.31,122.68,81.38,16.79,29.9,100.19,33.13,38.25,142.71,142.71
2012-11-28,62.97,41.51,112.17,122.06,81.37,16.73,29.61,99.5,32.62,37.82,142.01,142.71
2012-11-27,63.08,41.28,112.15,121.84,81.36,16.95,29.17,98.84,32.93,37.58,140.93,142.01
2012-11-26,63.42,41.64,112.0,121.68,81.31,17.01,29.37,99.04,33.02,37.59,141.78,140.93
2012-11-23,63.33,41.63,111.96,121.45,81.33,17.03,28.87,99.13,32.99,37.45,141.83,141.78
2012-11-21,62.82,40.96,111.89,121.38,81.32,16.83,28.8,98.04,32.29,37.05,140.08,141.83
2012-11-20,62.86,41.04,112.08,121.53,81.35,16.82,28.64,97.64,32.11,36.91,139.79,140.08
2012-11-19,62.47,41.12,112.29,121.15,81.37,16.85,28.66,97.3,32.05,36.8,139.74,139.79
2012-11-16,61.89,40.41,112.21,120.75,81.37,16.65,28.23,95.37,31.21,36.06,136.84,139.74
2012-11-15,61.19,40.29,112.17,121.07,81.38,16.67,28.05,94.69,31.53,35.81,136.28,136.84
2012-11-14,61.46,40.16,112.28,121.44,81.36,16.79,28.65,95.11,31.64,36.05,136.58,136.28
2012-11-13,62.68,40.78,112.25,121.47,81.31,16.79,28.7,96.7,31.4,36.64,138.32,136.58
2012-11-09,62.98,41.0,112.08,121.6,81.3,16.84,28.82,97.05,31.54,36.92,138.6,138.32
2012-11-08,63.19,40.92,112.14,121.64,81.34,16.87,29.2,96.85,31.38,36.87,138.58,138.6
2012-11-07,63.84,41.44,112.0,121.45,81.29,16.71,29.3,98.19,30.83,37.45,140.25,138.58
2012-11-06,64.16,42.13,111.74,121.48,81.17,16.7,29.75,100.27,31.01,38.32,143.51,140.25
2012-11-05,64.02,41.8,112.06,121.28,81.2,16.39,29.55,99.4,30.17,37.98,142.41,143.51
2012-11-01,64.07,41.82,111.8,121.27,81.3,16.68,29.98,100.3,31.22,38.19,143.46,142.41
2012-10-31,64.0,41.15,112.19,121.61,81.36,16.76,29.92,97.94,31.27,37.66,141.48,143.46
2012-10-26,63.29,41.21,112.03,121.8,81.28,16.67,29.13,97.49,31.08,37.45,141.93,141.48
2012-10-25,63.66,41.5,111.73,122.13,81.22,16.67,29.39,97.75,31.12,37.6,142.02,141.93
2012-10-24,63.94,41.08,111.97,122.36,81.33,16.55,29.2,97.53,30.71,37.48,141.59,142.02
2012-10-23,63.9,41.04,112.05,122.35,81.29,16.62,29.32,97.83,30.68,37.59,141.95,141.59
2012-10-22,64.55,41.9,111.8,122.55,81.23,16.82,29.84,98.51,31.39,37.74,144.02,141.95
2012-10-19,64.78,41.5,111.95,122.73,81.25,16.77,29.56,98.59,31.09,37.79,143.86,144.02
2012-10-18,65.39,42.16,111.81,122.92,81.28,16.95,30.0,100.1,31.73,38.43,146.47,143.86
2012-10-17,64.78,42.27,111.85,123.16,81.28,17.02,29.85,100.22,32.12,38.62,146.78,146.47
2012-10-16,64.68,41.94,112.2,123.15,81.38,17.02,29.74,99.43,31.93,38.28,146.2,146.78
2012-10-15,64.38,41.51,112.38,122.86,81.42,16.91,29.37,98.37,31.66,37.98,144.6,146.2
2012-10-10,64.22,41.02,112.09,121.19,81.39,17.15,28.5,97.79,32.95,38.0,143.93,144.6
2012-10-05,64.69,41.95,111.86,121.63,81.38,17.34,29.01,99.65,33.45,38.75,146.7,143.93
2012-10-04,64.41,41.95,112.09,121.59,81.36,17.44,28.8,99.61,33.93,38.82,146.81,146.7
2012-10-03,64.65,41.52,112.25,121.58,81.36,17.31,28.34,98.71,33.51,38.55,145.66,146.81
2012-10-02,64.46,41.8,112.29,121.33,81.43,17.29,28.3,98.69,33.5,38.71,145.13,145.66
2012-10-01,63.92,41.74,112.2,120.98,81.37,17.29,28.37,98.32,33.65,38.65,144.92,145.13
2012-09-28,64.38,41.33,112.45,121.26,81.45,17.27,28.42,98.68,33.48,38.54,144.4,144.92
2012-09-26,64.18,40.93,112.36,120.66,81.42,17.04,28.69,98.03,32.87,38.38,143.93,144.4
2012-09-25,64.24,41.12,112.25,120.63,81.39,17.14,28.52,98.74,32.68,38.65,144.76,143.93
2012-09-24,65.72,41.74,112.07,120.66,81.39,17.17,28.81,100.6,32.93,39.26,147.02,144.76
2012-09-21,65.8,41.78,111.95,120.98,81.4,17.27,29.1,100.75,33.48,39.46,147.17,147.02
2012-09-20,65.81,41.68,111.77,120.73,81.36,17.22,29.06,100.76,33.58,39.35,147.33,147.17
2012-09-18,66.9,41.93,111.62,120.69,81.34,17.25,29.29,101.21,33.71,39.76,147.28,147.33
2012-09-17,67.48,41.91,111.55,120.57,81.29,17.11,29.55,101.87,32.99,39.82,147.42,147.28
2012-09-14,67.8,42.37,111.37,120.74,81.28,17.25,29.54,102.92,33.6,40.07,147.88,147.42
2012-09-13,67.45,41.88,111.83,120.5,81.35,17.21,28.99,101.78,33.61,39.67,147.33,147.88
2012-09-12,66.64,40.78,111.57,120.77,81.3,16.87,28.78,100.86,32.21,39.23,145.04,147.33
2012-09-11,66.39,40.6,111.78,120.71,81.33,16.86,28.56,100.31,32.41,39.07,144.46,145.04
2012-09-10,66.13,40.12,111.91,120.55,81.31,16.8,28.34,100.2,32.29,39.03,144.1,144.46
2012-09-07,66.56,40.64,111.89,120.31,81.31,16.91,28.77,100.63,32.64,39.11,145.0,144.1
2012-09-06,66.44,39.73,111.87,119.79,81.26,16.56,28.29,100.08,31.67,38.83,144.35,145.0
2012-09-04,65.96,39.07,112.13,119.3,81.28,16.51,27.71,98.41,31.36,38.19,141.28,144.35
2012-08-31,65.63,39.28,112.37,119.56,81.51,16.48,27.71,97.24,30.79,37.77,141.88,141.28
2012-08-30,65.37,38.91,112.02,119.43,81.38,16.12,27.7,96.75,29.44,37.62,141.08,141.88
2012-08-29,65.44,39.37,111.95,119.39,81.32,16.13,27.66,97.51,29.75,37.95,142.1,141.08
2012-08-27,65.16,39.64,111.97,119.22,81.3,16.19,28.02,97.03,29.74,37.64,142.11,142.1
2012-08-24,65.02,40.05,111.82,119.17,81.28,16.26,27.7,97.05,29.74,37.55,142.17,142.11
2012-08-23,64.77,40.04,111.9,119.08,81.32,16.25,28.08,96.77,29.6,37.46,141.26,142.17
2012-08-22,64.94,40.41,111.82,118.79,81.27,16.11,28.22,97.43,28.92,37.68,142.4,141.26
2012-08-21,65.0,40.39,111.34,118.12,81.16,15.94,28.1,97.68,28.37,37.83,142.37,142.4
2012-08-20,65.0,40.45,111.19,117.87,81.09,15.79,27.79,97.46,27.95,37.85,142.83,142.37
2012-08-16,65.08,40.67,111.1,117.77,81.12,15.71,28.15,97.33,27.37,37.66,142.56,142.83
2012-08-14,64.43,40.36,111.6,118.38,81.13,15.58,28.04,95.92,26.96,37.0,141.4,142.56
2012-08-13,64.46,40.37,111.86,118.38,81.21,15.66,28.0,96.04,26.92,37.1,141.32,141.4
2012-08-10,64.48,40.73,111.87,118.33,81.22,15.78,28.0,96.17,27.26,37.2,141.38,141.32
2012-08-09,64.34,40.54,111.69,118.46,81.13,15.76,28.04,96.13,27.29,37.29,141.2,141.38
2012-08-08,64.53,40.37,111.72,119.03,81.19,15.7,27.93,95.95,27.21,37.16,141.11,141.2
2012-08-07,64.92,40.29,111.86,119.33,81.21,15.69,28.18,95.82,27.27,37.14,140.91,141.11
2012-08-06,65.6,40.18,112.16,119.38,81.25,15.68,28.0,94.91,27.11,36.83,140.2,140.91
2012-08-03,65.79,39.93,111.99,119.0,81.24,15.61,28.17,94.4,26.96,36.58,139.87,140.2
2012-08-02,65.31,38.73,112.26,118.66,81.24,15.47,27.27,92.58,26.31,35.72,137.2,139.87
2012-08-01,65.24,39.19,112.24,118.58,81.24,15.58,27.25,93.15,26.54,35.76,138.16,137.2
2012-07-31,65.43,39.12,112.59,118.55,81.43,15.72,27.33,93.96,27.12,36.35,138.45,138.16
2012-07-27,65.32,39.53,112.29,117.97,81.28,15.82,27.82,94.82,26.96,36.77,139.33,138.45
2012-07-23,64.34,37.58,112.52,117.24,81.37,15.37,26.42,92.75,26.21,36.01,135.67,139.33
2012-07-20,64.73,38.59,112.42,117.98,81.41,15.42,26.85,93.95,26.48,36.57,137.01,135.67
2012-07-19,64.95,39.17,112.26,117.95,81.33,15.39,27.67,94.9,26.42,36.96,138.29,137.01
2012-07-18,65.5,38.81,112.35,117.99,81.3,15.37,26.81,94.85,26.42,36.99,138.01,138.29
2012-07-17,66.01,38.91,112.13,117.99,81.26,15.4,26.99,94.16,26.47,36.78,136.9,138.01
2012-07-16,65.46,38.4,112.17,117.67,81.28,15.47,27.46,93.61,26.49,36.69,135.98,136.9
2012-07-12,64.51,37.76,112.04,116.58,81.22,15.3,26.65,92.73,26.35,36.33,134.02,135.98
2012-07-11,64.23,38.4,111.84,116.18,81.2,15.35,26.36,93.04,26.25,36.36,134.64,134.02
2012-07-09,64.9,38.63,111.8,115.58,81.16,15.47,26.22,94.37,26.54,36.91,135.84,134.64
2012-07-06,64.77,38.77,111.58,115.58,81.12,15.42,26.96,94.72,26.3,36.97,135.95,135.84
2012-07-05,64.68,39.49,111.5,115.41,81.04,15.63,26.45,95.83,26.88,37.37,137.34,135.95
2012-07-03,65.02,39.9,111.24,115.12,81.04,15.8,27.0,95.82,27.52,37.4,137.9,137.34
2012-07-02,64.62,39.13,111.29,114.98,81.01,15.56,26.55,94.73,26.73,36.94,137.04,137.9
2012-06-29,63.94,39.14,111.3,114.72,81.13,15.56,27.12,94.17,26.65,36.64,136.75,137.04
2012-06-28,62.52,37.47,111.45,113.93,81.13,15.16,25.85,91.52,25.63,35.56,133.39,136.75
2012-06-27,62.0,37.65,111.32,114.1,81.07,15.34,25.61,91.25,26.13,35.57,133.71,133.39
2012-06-21,61.63,37.67,111.2,113.86,81.03,15.25,25.96,90.98,26.12,35.08,133.02,133.71
2012-06-20,62.61,39.57,111.05,114.25,81.02,15.65,26.16,93.5,27.26,35.97,135.99,133.02
2012-06-18,62.95,39.07,111.35,113.8,81.13,15.85,26.06,92.9,27.87,35.56,135.51,135.99
2012-06-15,62.46,38.99,111.38,113.53,81.14,15.84,26.11,92.01,27.81,35.5,135.2,135.51
2012-06-14,62.07,38.29,111.12,113.26,81.01,15.83,26.49,91.17,27.82,35.12,133.92,135.2
2012-06-12,61.53,38.16,110.91,112.62,80.96,15.7,25.5,91.79,28.12,35.18,133.47,133.92
2012-06-11,60.96,37.39,111.0,112.19,81.1,15.58,25.68,90.9,27.79,34.75,132.54,133.47
2012-06-08,62.18,37.93,110.9,112.14,81.07,15.54,26.01,92.65,27.75,35.59,133.52,132.54
2012-06-07,61.41,38.26,110.95,111.75,81.04,15.5,26.18,91.87,27.79,35.19,132.53,133.52
2012-06-06,61.71,38.03,110.78,111.57,81.04,15.78,26.41,92.28,28.51,35.37,132.36,132.53
2012-06-05,60.42,36.95,111.11,110.29,81.06,15.77,26.26,90.32,27.72,34.53,129.33,132.36
2012-06-04,59.25,36.85,111.34,109.66,81.04,15.78,25.46,89.15,27.46,34.23,128.6,129.33
2012-06-01,59.67,36.69,111.6,108.5,81.12,15.81,25.79,89.71,27.62,34.29,128.76,128.6
2012-05-31,61.22,37.7,111.56,110.68,81.19,15.21,26.55,92.53,26.96,35.28,131.85,128.76
2012-05-30,60.84,37.54,111.23,110.48,81.15,15.25,26.45,92.79,27.12,35.38,132.19,131.85
2012-05-29,62.29,38.2,110.86,110.49,81.09,15.15,27.1,94.67,27.1,36.03,134.15,132.19
2012-05-25,61.45,37.15,110.92,110.52,81.08,15.32,27.04,93.48,27.62,35.55,132.56,134.15
2012-05-24,61.63,37.33,110.75,110.38,81.03,15.19,26.96,93.69,27.44,35.53,132.84,132.56
2012-05-22,61.18,37.78,110.71,111.32,81.04,15.26,27.02,92.79,27.34,35.33,132.66,132.84
2012-05-21,61.05,38.18,110.98,110.99,81.03,15.53,26.98,92.54,27.68,35.49,132.43,132.66
2012-05-18,59.82,37.29,111.0,110.33,81.09,15.51,26.72,90.42,27.79,34.89,130.22,132.43
2012-05-17,60.44,37.65,111.03,110.52,81.06,15.33,26.87,91.56,27.24,35.2,131.35,130.22
2012-05-16,62.16,38.17,110.96,111.21,81.1,14.99,26.92,94.07,26.37,35.95,133.33,131.35
2012-05-15,62.93,38.72,110.98,111.64,81.13,15.02,27.02,94.87,26.86,36.24,133.83,133.33
2012-05-14,63.24,39.06,111.04,112.06,81.15,15.18,27.26,95.32,27.42,36.22,134.62,133.83
2012-05-11,64.02,39.97,110.79,113.38,81.15,15.41,27.65,96.39,28.08,36.65,136.03,134.62
2012-05-10,63.75,40.49,110.71,113.73,81.12,15.52,27.45,96.35,28.25,36.75,136.49,136.03
2012-05-09,63.81,40.32,110.82,113.7,81.18,15.49,27.67,96.26,28.38,36.58,136.17,136.49
2012-05-08,63.96,40.85,110.79,114.28,81.17,15.65,27.56,96.67,28.65,36.77,136.99,136.17
2012-05-07,64.02,41.51,110.71,114.48,81.15,15.96,28.26,96.84,29.21,36.82,137.55,136.99
2012-05-04,63.66,41.36,110.67,114.49,81.13,16.0,27.92,96.41,29.41,36.71,137.49,137.55
2012-05-03,64.15,42.1,110.56,114.53,81.06,15.96,28.38,97.97,29.29,37.38,139.79,137.49
2012-05-02,64.37,42.42,110.44,114.08,81.09,16.12,28.15,99.61,29.78,37.89,140.84,139.79
2012-05-01,64.47,42.5,110.33,113.88,81.06,16.19,28.68,99.4,30.06,37.69,141.21,140.84
2012-04-30,63.91,42.22,110.6,114.27,81.19,16.23,27.66,98.86,30.11,37.64,140.28,141.21
2012-04-27,64.0,42.31,110.64,113.95,81.17,16.2,28.36,99.79,30.37,38.04,140.91,140.28
2012-04-26,63.69,42.25,110.65,113.86,81.14,16.15,28.02,99.34,30.18,37.68,140.66,140.91
2012-04-25,63.42,41.99,110.48,113.81,81.07,16.01,27.99,98.35,29.86,37.34,139.73,140.66
2012-04-24,62.73,41.61,110.43,113.45,81.07,15.98,27.59,96.71,29.93,36.76,137.79,139.73
2012-04-23,61.94,41.52,110.59,113.33,81.12,15.97,27.16,96.48,29.97,36.55,137.28,137.79
